,FIPS,State,Area_Name,POP_ESTIMATE_2014,HH_income_2014,Unemployment_rate_2014,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M),Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
19575,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,8564.0,0.0,14,0.57
19576,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,8564.0,0.0,14,0.57
19577,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,8564.0,0.0,14,0.57
19578,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19579,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19580,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19581,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19582,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19583,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19584,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19585,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19586,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19587,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19588,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19589,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19590,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19591,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19592,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19593,47157.0,TN,Shelby County,"938,576","44,015",7.6,3.59,2.97,4.27,12.06,10.54,13.63,11.57,10.53,12.65,16.73,15.39,18.03,TN,Non-Rural,,Psychiatrist,"Shelby County, TN",Not applicable,25052.0,0.0,15,1.67
19594,47159.0,TN,Smith County,"19,026","43,659",6.4,2.03,1.15,3.27,21.06,16.25,26.39,18.74,17.09,20.43,5.06,3.26,7.39,TN,Partially Rural,,Psychiatrist / Core Mental Health,"Smith County, TN",Not applicable,333365.0,9855.0,18,71.89
19595,47159.0,TN,Smith County,"19,026","43,659",6.4,2.03,1.15,3.27,21.06,16.25,26.39,18.74,17.09,20.43,5.06,3.26,7.39,TN,Partially Rural,,Psychiatrist,"Smith County, TN",Not applicable,159005.0,0.0,17,10.6
19597,47161.0,TN,Stewart County,"13,218","41,590",9.2,3.77,2.32,5.52,16.44,11.58,21.92,27.83,25.09,30.41,4.56,2.81,6.78,TN,Rural,,Psychiatrist,"Stewart County, TN",Not applicable,372164.0,104700.0,17,15.12
19598,47163.0,TN,Sullivan County,"156,504","38,840",6.7,2.69,2.0,3.48,15.72,13.27,18.32,19.17,18.01,20.36,4.18,3.17,5.48,TN,Non-Rural,,Psychiatrist,"Sullivan County, TN",Not applicable,364033.0,261000.0,13,9.5
19599,47165.0,TN,Sumner County,"172,243","58,291",5.3,1.58,1.12,2.18,10.79,8.78,12.75,15.43,14.37,16.47,3.77,2.85,4.92,TN,,,Psychiatrist,"Sumner County, TN",Not applicable,224441.0,180000.0,0,8.06
19600,47167.0,TN,Tipton County,"61,594","52,339",8.3,2.04,1.3,2.84,9.87,7.45,12.63,14.2,12.77,15.78,7.25,5.44,9.5,TN,Partially Rural,,Psychiatrist,"Tipton County, TN",Not applicable,111882.0,52000.0,14,1.1
19601,47167.0,TN,Tipton County,"61,594","52,339",8.3,2.04,1.3,2.84,9.87,7.45,12.63,14.2,12.77,15.78,7.25,5.44,9.5,TN,Partially Rural,,Psychiatrist,"Tipton County, TN",Not applicable,46253.0,0.0,17,3.08
19602,47169.0,TN,Trousdale County,"7,997","40,251",7.1,4.26,2.58,6.28,15.73,10.4,22.53,26.21,22.79,29.8,7.52,4.27,11.86,TN,Non-Rural,,Psychiatrist,"Trousdale County, TN",Not applicable,224441.0,180000.0,0,8.06
19603,47169.0,TN,Trousdale County,"7,997","40,251",7.1,4.26,2.58,6.28,15.73,10.4,22.53,26.21,22.79,29.8,7.52,4.27,11.86,TN,Non-Rural,,Psychiatrist,"Trousdale County, TN",Not applicable,159005.0,0.0,17,10.6
19605,47171.0,TN,Unicoi County,"17,919","37,632",9.1,2.96,1.92,4.12,14.88,10.75,19.6,27.12,24.68,29.67,5.83,3.73,8.72,TN,Partially Rural,,Psychiatrist,"Unicoi County, TN",Not applicable,364033.0,261000.0,13,9.5
19606,47173.0,TN,Union County,"18,987","37,453",7.9,3.16,1.88,4.79,22.35,17.24,27.9,25.07,22.92,27.5,4.86,3.04,7.21,TN,Non-Rural,,Psychiatrist,"Union County, TN",Not applicable,219070.0,146700.0,14,6.06
19607,47175.0,TN,Van Buren County,"5,654","34,884",9.6,2.01,1.16,3.1,9.56,5.36,14.97,20.44,17.52,23.29,8.23,4.56,12.86,TN,Rural,,Psychiatrist / Core Mental Health,"Van Buren County, TN",Not applicable,333365.0,9855.0,18,71.89
19608,47175.0,TN,Van Buren County,"5,654","34,884",9.6,2.01,1.16,3.1,9.56,5.36,14.97,20.44,17.52,23.29,8.23,4.56,12.86,TN,Rural,,Psychiatrist,"Van Buren County, TN",Not applicable,159005.0,0.0,17,10.6
19610,47177.0,TN,Warren County,"39,991","36,942",6.8,2.5,1.77,3.35,12.26,9.17,15.94,19.13,17.63,20.59,4.89,3.38,6.78,TN,Rural,,Psychiatrist / Core Mental Health,"Warren County, TN",Not applicable,333365.0,9855.0,18,71.89
19611,47177.0,TN,Warren County,"39,991","36,942",6.8,2.5,1.77,3.35,12.26,9.17,15.94,19.13,17.63,20.59,4.89,3.38,6.78,TN,Rural,,Psychiatrist,"Warren County, TN",Not applicable,159005.0,0.0,17,10.6
19637,47179.0,TN,Washington County,"125,753","43,212",6.3,3.1,2.28,4.01,11.76,9.36,14.37,19.75,18.43,21.1,4.24,3.14,5.51,TN,Non-Rural,,Psychiatrist,"Washington County, TN",Not applicable,364033.0,261000.0,13,9.5
19638,47181.0,TN,Wayne County,"16,789","33,573",8.7,3.11,1.97,4.31,13.06,9.09,17.92,20.83,18.48,23.12,6.96,4.47,10.01,TN,Rural,,Psychiatrist,"Wayne County, TN",Not applicable,234159.0,108000.0,16,4.21
19639,47181.0,TN,Wayne County,"16,789","33,573",8.7,3.11,1.97,4.31,13.06,9.09,17.92,20.83,18.48,23.12,6.96,4.47,10.01,TN,Rural,,Psychiatrist,"Wayne County, TN",Not applicable,100787.0,0.0,17,6.72
19640,47183.0,TN,Weakley County,"33,990","36,205",8.6,2.02,1.28,2.91,8.85,6.2,12.19,19.17,17.51,20.92,4.11,2.74,5.84,TN,Rural,,Psychiatrist,"Weakley County, TN",Not applicable,119772.0,64500.0,16,3.84
19641,47185.0,TN,White County,"26,234","35,400",7.4,3.33,2.21,4.6,15.02,11.14,19.33,24.72,22.48,27.01,6.77,4.46,9.41,TN,Rural,,Psychiatrist / Core Mental Health,"White County, TN",Not applicable,333365.0,9855.0,18,71.89
19642,47185.0,TN,White County,"26,234","35,400",7.4,3.33,2.21,4.6,15.02,11.14,19.33,24.72,22.48,27.01,6.77,4.46,9.41,TN,Rural,,Psychiatrist,"White County, TN",Not applicable,159005.0,0.0,17,10.6
19646,47189.0,TN,Wilson County,"125,196","60,955",5.3,1.85,1.21,2.57,12.77,10.56,14.99,15.45,14.36,16.6,4.84,3.56,6.37,TN,Partially Rural,,Psychiatrist,"Wilson County, TN",Not applicable,224441.0,180000.0,0,8.06
19650,48001.0,TX,Anderson County,"57,849","42,471",4.7,2.2,1.47,3.07,10.6,7.95,13.8,20.0,18.44,21.48,5.2,3.82,7.03,TX,Rural,,Psychiatrist,"Anderson County, TX",Not applicable,45585.0,43800.0,12,0.82
19653,48001.0,TX,Anderson County,"57,849","42,471",4.7,2.2,1.47,3.07,10.6,7.95,13.8,20.0,18.44,21.48,5.2,3.82,7.03,TX,Rural,75880-5000,,"Anderson County, TX",12,3401.0,,18,1.7
19655,48003.0,TX,Andrews County,"17,445","66,878",3.0,1.25,0.72,1.92,7.6,5.08,10.73,13.03,11.66,14.44,3.79,2.37,5.6,TX,Rural,,Psychiatrist,"Andrews County, TX",Not applicable,15918.0,0.0,15,0.8
19657,48005.0,TX,Angelina County,"87,599","42,128",5.2,1.32,0.89,1.84,8.24,6.25,10.4,16.27,14.68,17.83,7.42,5.48,9.47,TX,Rural,,Psychiatrist,"Angelina County, TX",Not applicable,84661.0,64000.0,12,2.44
19659,48007.0,TX,Aransas County,"24,570","44,551",5.5,3.86,2.58,5.56,21.33,16.57,26.38,25.31,22.8,27.75,7.66,5.2,10.8,TX,Partially Rural,,Psychiatrist,"Aransas County, TX",Not applicable,23341.0,30000.0,16,0.06
19660,48009.0,TX,Archer County,"8,837","58,867",4.5,2.54,1.5,3.82,12.77,8.67,17.14,13.04,11.6,14.76,2.41,1.45,3.66,TX,Partially Rural,,Psychiatrist,"Archer County, TX",Not applicable,9212.0,0.0,0,0.31
19661,48011.0,TX,Armstrong County,"1,913","55,177",3.2,1.62,0.98,2.42,6.03,3.26,9.8,16.78,14.16,19.61,2.67,1.44,4.86,TX,Rural,,Psychiatrist,"Armstrong County, TX",Not applicable,1877.0,0.0,9,0.09
19664,48013.0,TX,Atascosa County,"47,708","52,785",4.9,1.21,0.79,1.71,6.86,4.96,9.13,17.08,15.42,18.73,7.01,5.24,9.29,TX,Non-Rural,,Psychiatrist,"Atascosa County, TX",Not applicable,45817.0,18900.0,15,1.66
19665,48015.0,TX,Austin County,"28,972","58,792",4.8,1.21,0.75,1.77,5.65,3.74,8.08,15.47,14.04,16.84,4.24,2.84,6.06,TX,Rural,,Psychiatrist,"Austin County, TX",Not applicable,28458.0,0.0,15,1.42
19667,48017.0,TX,Bailey County,"6,970","36,821",5.0,1.64,1.02,2.44,5.09,2.91,7.92,14.15,12.24,16.14,5.03,3.1,7.6,TX,Rural,,Psychiatrist,"Bailey County, TX",Not applicable,6969.0,0.0,15,0.46
19668,48019.0,TX,Bandera County,"20,816","50,107",4.8,2.32,1.49,3.31,8.93,6.16,12.29,17.42,15.83,19.16,3.67,2.32,5.54,TX,Partially Rural,,Psychiatrist,"Bandera County, TX",Not applicable,20210.0,0.0,15,1.01
19671,48021.0,TX,Bastrop County,"77,994","52,886",4.9,2.5,1.72,3.39,10.48,8.12,13.21,18.85,17.24,20.37,5.07,3.68,6.92,TX,Non-Rural,78602-6819,,"Bastrop County, TX",12,1223.0,,18,0.61
19672,48021.0,TX,Bastrop County,"77,994","52,886",4.9,2.5,1.72,3.39,10.48,8.12,13.21,18.85,17.24,20.37,5.07,3.68,6.92,TX,Non-Rural,,Psychiatrist,"Bastrop County, TX",Not applicable,73234.0,61500.0,9,1.61
19674,48023.0,TX,Baylor County,"3,567","36,027",4.2,2.73,1.69,4.03,12.66,7.9,18.8,15.92,14.03,17.87,3.35,1.95,5.35,TX,Rural,,Psychiatrist,"Baylor County, TX",Not applicable,3553.0,0.0,12,0.24
19682,48025.0,TX,Bee County,"32,846","40,680",5.8,1.83,1.28,2.43,4.51,2.87,6.62,14.08,12.73,15.42,4.25,2.85,6.01,TX,Rural,,Psychiatrist,"Bee County, TX",Not applicable,24524.0,0.0,18,1.23
19684,48027.0,TX,Bell County,"330,208","51,048",5.8,1.78,1.37,2.26,5.19,4.07,6.48,16.23,15.11,17.29,6.08,4.97,7.38,TX,Partially Rural,,Psychiatrist,"Bell County, TX",Not applicable,116126.0,53600.0,15,5.06
19685,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19686,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19687,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19688,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19689,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19690,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19691,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19692,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19693,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19694,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19695,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19696,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19697,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19698,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19699,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19700,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19701,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19702,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19703,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19704,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19705,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19706,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19707,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19708,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19709,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19710,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19711,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19712,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19713,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19714,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19715,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19716,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19717,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19718,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19719,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19720,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19721,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19722,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19723,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19724,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19725,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,161290.0,450000.0,15,2.28
19728,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,Non-Rural,,Psychiatrist,"Bexar County, TX",Not applicable,1824707.0,1599800.0,12,41.66
19729,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19730,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19731,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19732,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19733,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19734,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19735,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
19736,48029.0,TX,Bexar County,"1,858,787","50,699",4.7,2.17,1.8,2.56,8.89,7.98,9.85,11.99,11.29,12.7,7.76,6.91,8.62,TX,,,Psychiatrist,"Bexar County, TX",Not applicable,271731.0,215000.0,9,7.37
